time,open,high,low,close,volume,fut_close,fut_oi,total_call_oi,total_put_oi,max_call_strike,max_put_strike,fut_oi_change,total_opt_oi,total_opt_oi_change
17:21.7,20890.6965,20891.68485,20878.05973,20882.52821,2050,20895.34582,98400,390000,328300,17300,17150,9903,718300,4100
22:21.7,20886.59872,20903.57476,20860.67716,20878.66491,2490,20882.26249,102738,406500,328200,19850,17600,4338,734700,16400
27:21.7,20916.68269,20942.89727,20881.03153,20898.16025,1040,20899.72126,102330,390500,317900,19350,18100,-408,708400,-26300
32:21.7,20967.53885,20975.60165,20947.38096,20972.4824,3030,20986.48642,99076,406600,320200,18650,17400,-3254,726800,18400
37:21.7,21009.14554,21010.6109,20983.85379,20989.91014,4910,20997.58115,96751,403500,312500,18600,18050,-2325,716000,-10800
42:21.7,21061.10114,21064.10063,21046.29142,21048.16495,2220,21051.27494,104825,403800,327100,18950,17550,8074,730900,14900
47:21.7,21084.77008,21085.88962,21061.25442,21062.88843,2490,21054.53239,109230,406800,308800,19750,16600,4405,715600,-15300
52:21.7,21087.36684,21120.03433,21082.26016,21086.45935,4520,21085.8974,135814,380800,313400,19400,17000,26584,694200,-21400
57:21.7,21036.96618,21039.68179,21034.14827,21035.38503,1510,21034.38568,135637,405100,335100,16400,17700,-177,740200,46000
02:21.7,21029.41329,21034.7771,21024.38643,21025.97818,3340,21029.26003,106019,396700,315500,18950,19650,-29618,712200,-28000
07:21.7,21003.04066,21009.85998,20986.01531,20992.09201,2000,21000.18563,90093,396800,316600,18800,17850,-15926,713400,1200
12:21.7,21071.75746,21074.86799,21049.96846,21059.40695,1600,21068.49147,91492,401200,321700,18750,17400,1399,722900,9500
17:21.7,21066.40952,21073.81077,21061.68332,21071.30082,4650,21084.99739,73718,404100,316400,17200,16700,-17774,720500,-2400
22:21.7,21070.51381,21074.83873,21062.2463,21064.7136,3150,21074.81242,119064,400500,318200,17100,19050,45346,718700,-1800
27:21.7,21088.16202,21110.67938,21081.84616,21091.49773,1400,21087.48738,99105,399800,317000,18850,18600,-19959,716800,-1900
32:21.7,21089.75221,21102.16548,21071.42289,21080.41737,2260,21091.14735,108745,394700,315600,16950,18200,9640,710300,-6500
37:21.7,21143.65418,21147.01414,21138.42969,21145.56834,4980,21160.7931,106674,399700,318600,17350,16650,-2071,718300,8000
42:21.7,21124.12701,21162.24541,21121.12903,21137.89232,2800,21152.79754,86047,396500,320300,19450,19600,-20627,716800,-1500
47:21.7,21130.50559,21140.51385,21120.3365,21136.69858,780,21133.23514,83578,399100,318900,18200,16750,-2469,718000,1200
52:21.7,21107.19659,21135.72326,21090.54546,21102.84414,4920,21105.8549,90941,404100,321800,18750,18300,7363,725900,7900
57:21.7,21065.65563,21070.7945,21065.03595,21068.36466,3500,21078.65218,109714,404400,312400,17550,16950,18773,716800,-9100
02:21.7,21046.54399,21058.15345,21041.68676,21044.0114,2440,21040.90735,98384,391600,318900,17300,19500,-11330,710500,-6300
07:21.7,21045.58523,21060.84147,21043.57407,21045.66815,3560,21038.98669,64693,393000,324100,17650,18850,-33691,717100,6600
12:21.7,21032.24754,21034.55019,21016.73487,21028.82337,2880,21035.00977,79517,398800,320800,18650,17750,14824,719600,2500
17:21.7,21010.62423,21019.46783,21006.86408,21008.89784,4060,21008.84159,94652,408100,324800,16950,18450,15135,732900,13300
22:21.7,20966.5592,20994.3154,20958.75349,20968.78263,4330,20962.71352,99391,406900,331600,17250,16750,4739,738500,5600
27:21.7,20964.15534,20971.3268,20947.01728,20953.74288,3160,20965.66255,110309,406200,318900,17150,16050,10918,725100,-13400
32:21.7,20917.10009,20925.62125,20903.65029,20906.47547,2630,20911.68732,100785,412300,315300,18400,17000,-9524,727600,2500
37:21.7,20941.17035,20943.01474,20924.35344,20926.63149,1310,20927.54792,92745,405600,316000,17400,17500,-8040,721600,-6000
42:21.7,20943.96952,20957.05762,20918.58269,20927.21151,1770,20925.34678,92058,398300,316300,17350,16950,-687,714600,-7000
47:21.7,20898.43815,20901.20968,20878.37203,20885.7185,3110,20890.98943,104029,407600,326000,17100,19650,11971,733600,19000
52:21.7,20888.95631,20890.97402,20888.14351,20890.62181,1160,20898.03015,108360,409600,319800,19000,16850,4331,729400,-4200
57:21.7,20865.61061,20868.4128,20853.41867,20856.29633,1110,20862.50692,93403,400000,313900,16450,18850,-14957,713900,-15500
02:21.7,20875.81142,20892.81187,20872.03578,20881.17248,1820,20875.8337,78446,396100,325900,18650,17100,-14957,722000,8100
07:21.7,20918.03731,20930.91911,20917.3795,20918.40038,1860,20925.57656,98027,393200,315000,18150,18150,19581,708200,-13800
12:21.7,20859.49118,20865.71664,20834.29353,20838.96018,770,20847.46946,87002,407700,315700,17350,19600,-11025,723400,15200
17:21.7,20863.2992,20887.60488,20856.43368,20870.13168,2600,20872.15564,105751,402700,322800,19350,18500,18749,725500,2100
22:21.7,20858.49704,20868.09055,20854.37453,20866.95306,2540,20877.6345,129614,410700,329300,19450,19550,23863,740000,14500
27:21.7,20879.72113,20880.08001,20852.72329,20869.34535,3020,20868.18553,72968,402600,321000,16450,19150,-56646,723600,-16400
32:21.7,20886.6083,20892.67392,20871.30666,20890.99648,870,20903.26316,123013,397400,310200,18500,16550,50045,707600,-16000
37:21.7,20863.27108,20877.48034,20845.04012,20854.3364,920,20859.33507,109380,396100,321200,18400,19700,-13633,717300,9700
42:21.7,20853.49724,20856.98113,20852.77045,20854.51562,1660,20855.58231,122056,395600,326600,19550,18250,12676,722200,4900
47:21.7,20828.8205,20830.06627,20808.87957,20815.65149,4540,20817.82601,91285,407200,325300,16700,19350,-30771,732500,10300
52:21.7,20862.67421,20874.1819,20840.56539,20843.96971,2390,20854.38722,71079,389900,318400,19850,19700,-20206,708300,-24200
57:21.7,20863.54978,20872.10961,20838.67144,20859.55632,950,20865.21286,103593,398600,324600,19850,18850,32514,723200,14900
02:21.7,20923.34231,20925.27049,20918.83039,20922.0479,2150,20930.28115,127993,402000,319400,18250,19750,24400,721400,-1800
07:21.7,20921.64777,20926.04161,20913.7202,20917.48771,3540,20928.41503,78789,405200,313900,18700,19400,-49204,719100,-2300
12:21.7,20899.63702,20919.54052,20881.61075,20887.26412,2520,20888.1457,81793,396400,314700,16300,19550,3004,711100,-8000
17:21.7,20852.44525,20867.50502,20837.84512,20848.27582,2820,20853.24166,111743,408300,318600,19550,16700,29950,726900,15800
22:21.7,20796.32961,20811.89712,20787.43819,20799.12978,2940,20801.88906,89755,392700,310800,16250,17450,-21988,703500,-23400
27:21.7,20747.17943,20753.3131,20734.20323,20746.71373,2580,20757.19325,133321,401800,318200,17600,17500,43566,720000,16500
32:21.7,20755.70184,20761.31499,20746.50737,20757.59581,2970,20759.36567,113041,410200,325800,18050,17500,-20280,736000,16000
37:21.7,20771.75402,20784.18132,20735.20414,20764.79428,3440,20769.24521,85615,395900,316500,19600,16900,-27426,712400,-23600
42:21.7,20722.75346,20750.37796,20717.11084,20734.89408,3760,20753.32154,88707,396100,323000,18550,17100,3092,719100,6700
47:21.7,20750.80114,20772.83795,20717.29732,20738.59787,4320,20750.74105,89497,396600,317700,19900,17800,790,714300,-4800
52:21.7,20735.97809,20748.51022,20734.44549,20741.03311,2070,20738.73981,99141,399400,317100,18500,17100,9644,716500,2200
57:21.7,20740.75185,20758.66563,20726.06461,20753.0085,4540,20762.77472,106089,392800,317300,16200,19800,6948,710100,-6400
02:21.7,20791.17846,20826.6158,20784.49642,20796.17778,500,20804.63415,104628,402400,323400,18300,17150,-1461,725800,15700
07:21.7,20819.37499,20829.72592,20812.4905,20817.26678,2660,20814.55656,77505,390900,312800,16250,17350,-27123,703700,-22100
12:21.7,20811.19883,20820.78708,20795.1158,20805.70158,4650,20809.17579,118037,412400,326200,19350,19500,40532,738600,34900
17:21.7,20783.60508,20800.2504,20774.66624,20794.3719,2980,20792.61871,94198,395600,325300,18450,19550,-23839,720900,-17700
22:21.7,20716.83668,20719.35517,20693.70987,20702.09691,4410,20691.37776,81449,398100,313600,17100,16400,-12749,711700,-9200
27:21.7,20694.7078,20699.57316,20672.71951,20684.66958,1180,20687.9007,90739,407400,315100,17450,17700,9290,722500,10800
32:21.7,20688.3618,20694.69588,20676.75051,20684.24939,790,20685.24581,120286,414000,308400,18900,17100,29547,722400,-100
37:21.7,20657.95636,20680.85413,20642.18594,20670.74006,1640,20668.04727,103806,410300,325300,19150,16100,-16480,735600,13200
42:21.7,20654.09605,20672.2884,20634.44824,20658.01793,570,20662.09012,105551,396100,325700,17850,19150,1745,721800,-13800
47:21.7,20656.68371,20675.25629,20617.10684,20646.6854,4180,20637.67966,76600,403500,321000,16450,17400,-28951,724500,2700
52:21.7,20649.92422,20672.88253,20637.40871,20646.7203,3240,20651.1053,102644,400000,305500,19650,16900,26044,705500,-19000
57:21.7,20630.00657,20635.35045,20594.54693,20623.66983,3640,20627.88983,119950,385600,322500,16050,18100,17306,708100,2600
02:21.7,20635.4326,20638.53803,20624.4559,20628.1092,4880,20636.43516,63940,396200,333700,16350,16250,-56010,729900,21800
07:21.7,20649.32309,20665.95235,20643.20608,20659.42979,4630,20653.62545,92221,392200,309700,16700,17250,28281,701900,-28000
12:21.7,20615.78284,20628.59974,20598.27395,20601.64307,3840,20618.98609,112463,405900,328200,19300,16050,20242,734100,32200
17:21.7,20659.66686,20688.98085,20653.65426,20676.2853,850,20691.31159,103164,404600,303700,17200,17200,-9299,708300,-25800
22:21.7,20656.81845,20668.83216,20652.69696,20665.37275,3600,20664.71219,79623,388600,315100,19150,17400,-23541,703700,-4600
27:21.7,20657.6091,20687.41556,20643.97428,20668.87639,930,20682.06152,107965,410600,323500,16550,19100,28342,734100,30400
32:21.7,20679.77258,20685.63224,20672.51773,20674.98584,2040,20684.43682,76651,401600,314800,18400,16450,-31314,716400,-17700
37:21.7,20687.215,20693.41932,20672.36751,20685.66407,1260,20687.07426,82649,405500,326600,16300,19500,5998,732100,15700
42:21.7,20717.01994,20723.82687,20701.58397,20702.17462,1270,20702.5461,84748,403300,309600,19400,18050,2099,712900,-19200
47:21.7,20726.15165,20733.38217,20719.24755,20720.71454,1500,20721.55647,130867,402000,318300,19450,16850,46119,720300,7400
52:21.7,20707.32726,20719.20581,20702.4066,20712.4384,4870,20734.14319,66605,402600,326300,17200,17350,-64262,728900,8600
57:21.7,20718.76615,20736.19949,20706.63882,20732.19257,4810,20744.79848,68082,394100,314900,18100,19950,1477,709000,-19900
02:21.7,20683.45857,20690.03116,20654.90024,20672.00865,790,20674.88553,105666,399400,315100,18200,17950,37584,714500,5500
07:21.7,20687.03379,20689.18858,20677.20825,20683.25318,880,20686.66743,102096,394400,326900,17600,16250,-3570,721300,6800
12:21.7,20686.20954,20689.93687,20681.87145,20684.64463,2880,20694.04031,90601,405000,315800,19200,16200,-11495,720800,-500
17:21.7,20679.95962,20689.37567,20663.80536,20665.52719,620,20674.64261,100276,400600,319500,19550,18600,9675,720100,-700
22:21.7,20676.17954,20695.43723,20665.22168,20682.29296,1710,20680.4923,78709,402600,321300,18600,18500,-21567,723900,3800
27:21.7,20618.10384,20628.20736,20598.33371,20610.64019,1930,20616.60206,101842,408500,324100,16550,19600,23133,732600,8700
32:21.7,20601.34634,20618.01077,20588.90378,20599.33368,2210,20600.03894,104191,395500,319800,19750,17150,2349,715300,-17300
37:21.7,20604.42167,20608.34453,20579.8309,20599.7656,4170,20604.82613,124294,394000,320300,19900,18500,20103,714300,-1000
42:21.7,20609.56898,20617.9922,20595.77829,20601.43502,2960,20605.25857,138145,386300,322800,19050,16700,13851,709100,-5200
47:21.7,20578.02933,20581.3351,20564.26805,20577.95684,2960,20588.35474,94647,410700,311600,19000,19450,-43498,722300,13200
52:21.7,20617.34127,20642.1199,20613.87566,20615.11862,4600,20617.58248,74533,400600,317300,18350,17750,-20114,717900,-4400
57:21.7,20590.77724,20605.11311,20573.15427,20586.94881,940,20591.79694,107699,402800,322600,18800,16350,33166,725400,7500
02:21.7,20620.94804,20627.87971,20608.4315,20613.43726,3020,20605.94577,97323,403100,316400,18650,16250,-10376,719500,-5900
07:21.7,20634.37235,20653.15211,20619.0218,20637.66894,4240,20643.80031,96438,396500,325200,17700,17000,-885,721700,2200
12:21.7,20614.58644,20646.88555,20602.98882,20631.63076,3400,20630.93843,67778,399900,316800,18800,17750,-28660,716700,-5000
17:21.7,20669.76225,20688.49184,20665.74385,20671.20796,2560,20665.9339,101972,392800,321000,18950,17950,34194,713800,-2900
22:21.7,20632.9934,20650.88082,20620.88314,20643.26985,4610,20654.39109,108457,399200,330000,17500,17250,6485,729200,15400
27:21.7,20661.66699,20670.28481,20635.81839,20647.30484,560,20651.17557,119868,405800,322800,19400,19100,11411,728600,-600
32:21.7,20692.90775,20717.98747,20692.17191,20694.54002,4950,20685.78317,89890,395100,323500,16200,16900,-29978,718600,-10000
37:21.7,20672.30931,20675.93501,20660.08251,20660.96674,2910,20660.24181,83492,408500,320300,19200,19150,-6398,728800,10200
42:21.7,20715.7398,20718.09849,20697.56079,20700.44201,1590,20704.61316,89730,411300,324300,19150,17700,6238,735600,6800
47:21.7,20708.17849,20715.58677,20692.5238,20700.52298,1630,20704.87888,118673,393500,323100,19100,17600,28943,716600,-19000
52:21.7,20717.35509,20744.20283,20709.24259,20729.70159,3560,20730.74177,127722,404700,328900,16900,19850,9049,733600,17000
57:21.7,20725.65369,20751.26049,20722.18158,20735.49854,3510,20718.71132,122419,407900,317900,16200,17000,-5303,725800,-7800
02:21.7,20721.68587,20728.87653,20715.83418,20724.20361,3250,20724.91707,112953,403600,324600,18950,18000,-9466,728200,2400
07:21.7,20747.11065,20757.55402,20729.01266,20731.21109,1450,20742.01848,99356,404600,329500,16800,16600,-13597,734100,5900
12:21.7,20772.02697,20788.34498,20764.35762,20769.98839,3430,20782.88071,102474,394100,325100,16100,17650,3118,719200,-14900
17:21.7,20717.8247,20732.15498,20714.32465,20720.94998,2380,20721.31783,105390,391200,325000,19550,18200,2916,716200,-3000
22:21.7,20758.6066,20760.81824,20758.58344,20760.42854,4090,20776.31028,94957,408200,322300,18350,19900,-10433,730500,14300
27:21.7,20707.11164,20718.4157,20685.1809,20688.02182,3370,20682.12359,117783,404700,316400,17650,16800,22826,721100,-9400
32:21.7,20739.41545,20740.14362,20725.44401,20730.18312,2030,20729.29152,66944,396300,326300,19950,16650,-50839,722600,1500
37:21.7,20774.70364,20800.90343,20766.88023,20774.03805,1070,20783.74885,70645,409300,314900,19500,18000,3701,724200,1600
42:21.7,20740.9421,20748.08008,20736.09193,20746.50369,4720,20755.22171,66909,394500,324700,16900,16750,-3736,719200,-5000
47:21.7,20728.3723,20739.35983,20692.04278,20705.61123,4530,20709.6926,83956,391900,322100,17550,19600,17047,714000,-5200
52:21.7,20694.22855,20703.47625,20680.43449,20692.55104,3870,20689.74228,126923,384700,319300,16600,18950,42967,704000,-10000
57:21.7,20687.76507,20693.2581,20674.7673,20689.24475,990,20686.41985,76220,408300,313600,19000,16400,-50703,721900,17900
02:21.7,20678.41525,20689.02142,20665.08591,20687.19956,2560,20686.83329,76957,402500,312200,17300,18250,737,714700,-7200
07:21.7,20702.81964,20740.01614,20699.52625,20709.99169,1010,20707.43396,83492,405800,321100,17950,17600,6535,726900,12200
12:21.7,20743.75772,20767.14014,20737.52699,20749.80008,3910,20754.76365,122150,401200,319800,16750,18050,38658,721000,-5900
17:21.7,20787.43867,20796.80732,20769.70913,20779.12431,4200,20782.70497,128705,412700,314400,19200,19600,6555,727100,6100
22:21.7,20770.12471,20775.3768,20748.83692,20750.30999,1990,20747.23046,120301,406900,324000,18250,18000,-8404,730900,3800
27:21.7,20763.81502,20764.71515,20756.47798,20759.73438,1020,20761.67615,121540,411300,317400,16350,16900,1239,728700,-2200
32:21.7,20711.65638,20735.05932,20696.28207,20722.02911,2620,20709.70301,133038,398100,318200,18600,17200,11498,716300,-12400
37:21.7,20686.84202,20705.45804,20680.55046,20701.25511,1150,20707.50204,64070,407400,325800,17350,17050,-68968,733200,16900
42:21.7,20717.01046,20726.80502,20703.06859,20724.37069,2810,20732.97167,75502,405400,319700,17200,17200,11432,725100,-8100
47:21.7,20767.48409,20781.22228,20765.67059,20771.94225,4220,20770.41462,85985,402200,314700,18900,16550,10483,716900,-8200
52:21.7,20729.27548,20741.48131,20715.17783,20733.2103,3480,20732.46572,102074,396700,311800,16800,18650,16089,708500,-8400
57:21.7,20711.06874,20730.46922,20703.346,20705.30983,3870,20711.05279,102009,390900,316800,19000,19700,-65,707700,-800
02:21.7,20710.45552,20717.14386,20700.31165,20709.10872,2000,20713.91074,102321,403700,321600,18150,16150,312,725300,17600
07:21.7,20719.36794,20748.05423,20696.38426,20736.65897,2540,20745.61587,116684,393900,318600,19800,16200,14363,712500,-12800
12:21.7,20694.42844,20707.38609,20659.65978,20684.67559,3690,20683.99292,61643,407900,318800,19150,16100,-55041,726700,14200
17:21.7,20707.80326,20726.19395,20692.31943,20724.52252,3040,20724.5605,97193,408700,313500,18200,16450,35550,722200,-4500
22:21.7,20693.29716,20699.96169,20687.02081,20689.96525,1860,20692.73337,105312,397500,317300,17750,16000,8119,714800,-7400
27:21.7,20693.0555,20707.61798,20672.65123,20706.76912,4180,20704.28769,93489,404600,316600,18400,19100,-11823,721200,6400
32:21.7,20710.22599,20728.37205,20692.67779,20695.65826,1840,20698.29191,103782,397500,316200,19050,19550,10293,713700,-7500
37:21.7,20710.6326,20725.61556,20695.6803,20716.69983,4740,20714.31881,120444,384700,309200,17500,16600,16662,693900,-19800
42:21.7,20697.28727,20704.24559,20685.06076,20689.6627,1030,20696.39245,101244,384100,322600,17500,18000,-19200,706700,12800
47:21.7,20694.09155,20695.81594,20675.19224,20679.44772,1140,20677.78112,142755,394300,314800,16350,18400,41511,709100,2400
52:21.7,20691.55576,20706.03626,20681.81621,20693.81666,510,20699.52542,119017,407900,320500,18600,17850,-23738,728400,19300
57:21.7,20680.28159,20694.89169,20668.69063,20690.71967,1810,20703.89935,105322,395100,318100,19400,19450,-13695,713200,-15200
02:21.7,20672.46191,20682.45396,20655.40531,20663.7284,3830,20670.51576,110074,399100,325300,16600,18450,4752,724400,11200
07:21.7,20722.30057,20730.54871,20696.66597,20706.76904,810,20712.00301,114866,417000,324200,18850,18100,4792,741200,16800
